Date,Event,Link,Sort Number,Entry ID
2/8/2024,"The Parliamentary Committee on Institutions and Transparency rejects requests by opposition parties (SYRIZA, PASOK, KKE, New Left, Course of Freedom, Niki) to have the report and the archiving decision forwarded and to summon Supreme Court Prosecutor Georgia Adeilini and Supreme Court Deputy Prosecutor Achilleas Zisis, who conducted the preliminary investigation. New Democracy MPs and Spartans MP Ioannis Kontis voted against accepting the requests (14 votes), while opposition parties voted in favor (13 votes).",https://www.efsyn.gr/politiki/boyli/442181_kai-me-ti-boyla-tis-epitropis-thesmon-koykoyloma-ton-ypoklopon,45506,e4e0e288
3/8/2024,"Reporters United journalists Thodoris Chondrogiannos and Nikolas Leontopoulos reveal that during their testimony before Supreme Court Deputy Prosecutor A. Zisis last April, Mr. Zisis stated bluntly that he was not interested in the Greek Intelligence Service (EYP) surveillances. Furthermore, Mr. Zisis showed no interest in evidence linking state officials and the Greek Intelligence Service (EYP) with private individuals and Predator. Also, although Mr. Zisis was not interested in finding the masterminds but only the direct perpetrators, i.e., the employees who carried out the surveillances, he nevertheless never summoned for testimony the three Intellexa employees who downloaded the company's servers from a data center in Maroussi.",https://www.reportersunited.gr/13451/areios-pagos-ypoklopes-fiasko/,45507,56117811
8/8/2024,"Reporters United reveal that Adonis Georgiadis received 11 SMS messages infected with Predator while he was a minister in 2021. He had been informed about the attempts to trap him in a letter from the Authority for Communication Security and Privacy (ADAE), but never turned to the justice system to identify which official or private individual had targeted him.",https://x.com/reporters_gr/status/1821476533988389290,45512,d5649f56
16/9/2024,"The US Department of the Treasury imposes financial sanctions against Felix Bitzios (beneficial owner of a company in the Intellexa conglomerate), Andrea Gabbatsi (beneficial owner of the companies Thalestris Limited and Intellexa Limited), Merom Harpaz (senior executive of the Intellexa conglomerate), Panagiota Karaoli (director of many companies in the Intellexa conglomerate), Artemis Artemiou (general manager and Board of Directors member of Cytrox), and the company Alidada Group (member of the Intellexa conglomerate).",https://home.treasury.gov/news/press-releases/jy2581,45551,9a4b3a69
22/9/2024,"Krikel's representative, Stamatis Trimpalis, testifies before the Parliamentary Investigative Committee. As will be revealed later, Sotiris Dalas, a Krikel executive and associate of G. Lavranos, had given Mr. Trimpalis in advance the questions that would be asked by New Democracy. Immediately after he left the testimony, an associate of G. Lavranos told him ""We learned that you did well.""",https://linkmix.co/51206036,45557,384740ba
23/9/2024,"Stamatis Trimpalis submits a first memorandum (a second will follow on 12 November 2024) to the 3rd Audit Centre (ELKE) of Attica, in which he states that he never had an active role in management, attributing its actual management exclusively to Giannis Lavranos. He also names as associates of Lavranos at Krikel and persons with special knowledge, the company's technical director Sotiris Dalas and employee Eleni Milia.",https://tvxs.gr/news/ellada/apokleistiko-lavranos-elektroym-krikel-eikonika-timologia-ypoklopes-kratika-symvolaia-ta-porismata-poy-kaine-ton-koymparo-toy-grigori-dimitriadi/,45558,a4ac4c63
10/10/2024,"The Athens Multi-Member Court of First Instance rejects in its entirety and on its merits the first lawsuit filed by G. Dimitriadis against Efimerida ton Syntakton, Reporters United, and Thanasis Koukakis, which had been filed on 5 August 2022. The court rules, among other things, that the characterisations in the headlines (e.g. Big Brother) do not exceed ""the necessary and required measure of expression"" and that the publications remained ""within the limits of legitimate criticism and freedom of expression and of the press"". The court also ordered G. Dimitriadis to pay 10,000 euros for the legal costs of the eight defendants. The lawsuit was rejected by majority vote, as the (minority) President wanted it to be partially accepted.",https://linkmix.co/27141029,45575,81eb76c0
15/10/2024,"Reporters United reveal that Grigoris Dimitriadis had stated, in his testimony before the Parliamentary Committee on Institutions and Transparency on 1 September 2022, that he did not know Felix Bitzios, which was proven to be untrue.",https://www.reportersunited.gr/14411/ypoklopes-dimitriadis-bitzios/,45580,f7e81e0b
31/10/2024,"Inside Story reveals that the charge for sending infected SMS messages sent between September-October 2021 had been paid for with a card belonging to Aimilios Kosmidis. It also reveals that, although his name had been known to the authorities since February 2023, no one ever called him to testify regarding the wiretapping case. The SMS messages paid for with the card had been sent to: Antonis Samaras, Nikos Androulakis, Andreas Loverdos, Adonis Georgiadis, Giorgos Gerapetritis, Maria Diamanti, Theodoros Karypidis, Panagiotis Bompis, Tasos Karamitsos and Thanasis Koukakis.",https://insidestory.gr/article/sygkalypsi-predatorgate-o-krisimos-martyras-poy-den-klithike-pote-na-katathesei,45596,ef06e4ba
11/11/2024,"Inside Story reveals that, during its establishment period in Greece, Intellexa had assistance from arms dealer Stavros Komnopoulos, who owns the company KESTREL AEBE, and his nephew Panagiotis Tamvakidis, vice-president until 2023 of KESTREL and co-founder of RAFNAR HELLAS IKE. Specifically, on 1 September 2020, KESTREL leased a property on Proteos Street in Paleo Faliro, where programmer Rotem Farkas, co-founder of Cytrox (which developed Predator) and close associate of Tal Dilian, resided while he was in Athens. On the same date, KESTREL entered into a second lease in Elliniko for Merom Harpaz, head of Intellexa in Greece and close associate of Tal Dilian. On 12 October 2020, RAFNAR, represented by Panagiotis Tamvakidis, entered as guarantor of the rent for the offices leased by Intellexa in Elliniko. Despite this, Panagiotis Tamvakidis was never called to testify, while Stavros Komnopoulos was not questioned about it when he testified as a witness before Athens First Instance Prosecutor Angeliki Triantafyllou in December 2022.",https://insidestory.gr/article/sygkalypsi-predatorgrate-o-emporos-oplon-kai-synergatis-tis-intellexa-poy-den-akoympise-i,45607,0eedc31b
27/11/2024,"Nikos Androulakis and Thanasis Koukakis file a lawsuit against A. Kosmidis, whose card allegedly paid for the sending of infected SMS messages, as well as against anyone responsible for involvement in the case.",https://www.efsyn.gr/politiki/antipoliteysi/454718_o-androylakis-katethese-minysi-gia-tis-ypoklopes-enantion-toy,45623,fc2c9a9f
5/12/2024,G. Dimitriadis's lawsuit against the journalists of Reporters United and Efimerida ton Syntakton for their investigation into the wiretapping scandal is heard.,https://linkmix.co/47168594,45631,5cd483b1
29/1/2025,"Deputy Prosecutor of the Supreme Court (Areios Pagos) Achilleas Zisis archives the lawsuits filed by N. Androulakis and Th. Koukakis against A. Kosmidis and anyone responsible for sending the infected SMS messages. According to Inside Story, the cardholder claimed in his testimony that he lost it and someone else activated it with ""their own pin"", a claim accepted by the Deputy Prosecutor of the Supreme Court.",https://insidestory.gr/article/o-areios-pagos-apallassei-ton-katoho-tis-kartas-me-tin-opoia-plirothikan-ta-molysmena-me,45686,0209e4bc
5/3/2025,"The trial for the wiretapping scandal begins (1st hearing). The four defendants are Tal Dilian, Sara Hamou, Felix Bitzios, and Giannis Lavranos. Present in the courtroom were Predator victims/targets such as Nikos Androulakis, while all government officials and serving ministers who had been targeted were absent.",https://www.efsyn.gr/ellada/dikaiosyni/465158_kraygalees-apoysies-sti-diki-gia-predatorgate,45721,77286087
9/4/2025,"The Authority for the Suppression of Money Laundering freezes the assets and accounts of Krikel, Giannis Lavranos, and Krikel's managers. According to the Authority's freezing order, as of 2 April 2025 Krikel showed overdue debts to the Independent Authority for Public Revenue of 9.74 million euros, while the criminal proceeds for which it proceeded with the freezing were calculated at 4.42 million euros.",https://tvxs.gr/news/ellada/apokleistiko-lavranos-elektroym-krikel-eikonika-timologia-ypoklopes-kratika-symvolaia-ta-porismata-poy-kaine-ton-koymparo-toy-grigori-dimitriadi/,45756,d8908af7
11/4/2025,"2nd hearing: The defence lawyers submit a motion to annul the trial, firstly due to the non-translation of the indictment from Greek and secondly due to the vagueness of the indictment. The court rejected the first motion and reserved judgment on the second.",https://www.efsyn.gr/ellada/dikaiosyni/468910_skandalo-predator-hamenoi-sti-metafrasi,45758,88c9eb0a
23/4/2025,"3rd hearing: The court rejects the motion to annul the trial due to vagueness. The defence lawyers request annulment of the trial, arguing that the Writ of Summons does not include all the necessary information required firstly by law and secondly that a defendant should know. The request is rejected. The trial is adjourned so that essential documents can be translated, including the indictment and documents to be read.",https://linkmix.co/47173637,45770,22396387
12/5/2025,Former Greek Intelligence Service (EYP) Prosecutor Vasiliki Vlachou is promoted to Deputy Prosecutor of the Supreme Court (Areios Pagos).,https://www.areiospagos.gr/anakinoseis/ADS_2025_05_12/2025_05_12_2_PROAGOGES_EISAGGELEON_EFETON.pdf,45789,f60040c1
19/5/2025,"4th hearing: The trial is postponed indefinitely, as the necessary essential documents have not been translated. According to the Prosecution, the translators will need more than two months. The delay is due to the failure of Deputy Supreme Court Prosecutor Achilleas Zisis and the Public Prosecutor's Office of First Instance to translate the indictment and essential trial documents in time for defendants who do not speak Greek.",https://www.efsyn.gr/ellada/dikaiosyni/473002_predatorgate-hamenoi-sti-metafrasi-tis-sygkalypsis,45796,1eec8bb8
7/7/2025,"tvxs reveals that G. Lavranos's associate, Yiannis Karagiannis, appeared as ""Gianni Pedrini"" on a fake Italian identity card. The same article discloses that G. Lavranos had signed, as legal representative of ELECTRUM TECHNOLOGIES, eleven contracts with Piraeus Bank between October 2013 and December 2014; for these transactions, which totalled 8.7 million euros, invoices were issued that were characterised by the tax authorities as fictitious.",https://tvxs.gr/news/ellada/apokleistiko-lavranos-elektroym-krikel-eikonika-timologia-ypoklopes-kratika-symvolaia-ta-porismata-poy-kaine-ton-koymparo-toy-grigori-dimitriadi/,45845,89b90f0e
20/8/2025,"Reporting by the Czech Investigace.cz reveals that Dvir Horef Hazan, an Israeli businessman residing in the Czech city of Krnov, supplied equipment to the Greek company Intellexa between 2020-2022 worth nearly half a million euros. According to the report, the invoices concerned vaguely described equipment, as well as specific equipment consistent with the construction of radio transmitters or scanning or surveillance devices, such as malware delivery via wifi or international mobile subscriber identity catching (IMSI catching). Hazan was also, since 2017, co-director together with Sara Hamou of the company Guangzhou Commerce Limited in Hong Kong, while he also acted as an intermediary to help Intellexa secure positions at conferences such as Prague ISS World.",https://linkmix.co/51451839,45889,074085e2
24/9/2025,5th hearing: The trial is postponed as the defendants claim that the document with the codes for unlocking the encrypted CD containing evidence from the Hellenic Data Protection Authority (HDPA) investigation is not in the case file.,https://x.com/reporters_gr/status/1970853823448244615,45924,09c1e528
23/10/2025,"6th hearing: PASOK president Nikos Androulakis, a simultaneous target of EYP and Predator, testifies as the first witness. The main point of N. Androulakis's testimony is the existence of a common EYP-Predator command centre. Vice President of Parliament and former Minister of Citizen Protection Olga Gerovasili also testifies as a witness, stating that during her time at the ministry she knew that Giannis Lavranos was connected to Krikel.",https://www.reportersunited.gr/17635/diki-ypoklopon-koino-kentro-eyp-predator/,45953,ca6f892f
4/11/2025,"7th hearing: A former EYP employee (now working at the Ministry of Citizen Protection) who was targeted by Predator in November 2021 testifies as a prosecution witness. The witness testifies that she was initially transferred to an EYP subdivision ""for undesirables"" that had no responsibilities. Subsequently, after filing an extrajudicial statement to Prime Minister Kyriakos Mitsotakis, she was targeted with Predator. The witness estimated that EYP was behind her Predator surveillance and that ""the service conducted no investigation into the targeting of two of its officials"", meaning the witness and another EYP employee. At the same hearing, former SYRIZA Transport Minister Christos Spirtzis also testified as a witness, likewise connecting the Mitsotakis government with Predator.",https://www.reportersunited.gr/17658/proin-ypallilos-eyp-predator-diki/,45965,0aa0284f
10/11/2025,"8th hearing: Panagiotis Zarkadas, former associate of Stefanos Chios at Makeleio, testifies as a witness. From the testimony (and the case file) emerges simultaneous targeting of S. Chios and his circle by both EYP and Predator, specifically concerning S. Chios himself (Predator targeting on 7.7.2021, EYP surveillance between 22.2.2021 - 22.10.2022) and Ioannis Fytilas (S. Chios's lawyer, Predator targeting on 25.6.2021, EYP surveillance between 22.6.2021 - 22.4.2022), Tonia Primpa (S. Chios's koumbara, Predator targeting on 25.6.2021, EYP surveillance between 22.6.2021 - 22.10.2022), P. Zarkadas (Predator targeting on 29.6.2021, EYP surveillance between 16.6.2021 - 16.5.2022).",https://x.com/reporters_gr/status/1987951935341904375,45971,bd86be85
14/11/2025,"9th hearing: The second EYP employee who was targeted with Predator testifies. She claims she was targeted because the previous month she had filed a lawsuit for sexual harassment within the service against former EYP director Giannis Roubatis (who was acquitted in the first instance). In her testimony, the witness connected EYP with Predator both because of the lawsuit regarding the harassment issue, as the next EYP leadership feared she might denounce them for cover-up, and because of the extrajudicial statement she sent to K. Mitsotakis, together with other colleagues (including the witness from the 7th hearing), about their transfer to a ""service for undesirables"". According to the witness, the order for the targeting was given by ""someone within EYP or on EYP's orders"". At the same hearing, Solomon journalist Stavros Malichoudis and Ioannis Fytilas (Stefanos Chios's lawyer), a simultaneous victim of EYP and Predator, were also examined as witnesses.",https://x.com/reporters_gr/status/1989408313008873797,45975,94a0f69c
17/11/2025,"10th hearing: Journalist Thanasis Koukakis testifies, claiming that ""the unified EYP-Predator command centre is obvious"". Th. Koukakis also testifies that G. Lavranos travelled by C-130 to Israel accompanying Defence Minister Nikos Panagiotopoulos (his koumbaros) for meetings with Israel's Defence Minister regarding armaments. During the testimony, Tal Dilian asked Th. Koukakis: ""You said that Paragon sold to a legitimate country and that Intellexa sold [Predator] to the Greek government. Both countries are in the EU. What's the difference? Isn't Greece a legitimate country?""; in response, a lawyer for Predator victims said: ""Let [Mr. Dilian] tell us if he sold to the Greek government! That's what he said, Mr. President! So we can answer whether the country is a legitimate entity!""",https://x.com/reporters_gr/status/1990485648512274607,45978,f500d211
18/11/2025,"11th hearing: Th. Koukakis's testimony continues. ""It's disappointing. They didn't take advantage of the opportunity [to] shed light on the case. Some did it out of self-interest, because they remained in government, others out of fear,"" he said about the ministers and military officials who were targeted by Predator but did nothing.",https://x.com/reporters_gr/status/1990801356513595747,45979,a821c2f6
21/11/2025,"12th hearing: Stamatis Tripallis (Krikel administrator) testifies. According to Mr. Tripallis, the ""boss"" at Krikel was G. Lavranos and, when the scandal broke, ""Lavranos said: 'As long as New Democracy is in power, we fear nothing'"". Regarding his testimony to Parliament's Investigation Committee, Mr. Tripallis testified that he lied because ""I was afraid. [...] We're talking about ruthless people who stop at nothing"". He also testified that: ""Before the Investigation Committee, [Lavranos and an associate] gave me questions that would be asked there by New Democracy. Coming out of Parliament, [Lavranos's associate] told me: 'We learned you said it all well'"". He added that: ""When the police searches took place at our homes, we knew beforehand they would come, because Lavranos had warned us"". Also, he testified that: ""Once we met at Lavranos's house, Bitzios was there too. I remember [Lavranos's associate] saying there was an uproar in the press reports, that they would audit Intellexa [of Predator]. Then Lavranos says to Bitzios 'let's close it [the company]' and Bitzios says 'let's close it, I'm trying, I'm trying'""",https://x.com/reporters_gr/status/1991910086676304036,45982,1b06f0a7
25/11/2025,"13th hearing: Former director of the Criminological Research Directorate, P. Miniati, testifies as a witness (EYP surveilled her 10.5.2021 - 10.7.2022, Predator targeted her on 28.5.2021 and in November 2021). P. Miniati testifies that: ""Shortly after the official message about the vaccine, I received Predator with all my vaccination details. The place, the time, everything. Among millions of people, it would probably be astronomically [unlikely] for it to be a random event."" During her surveillance, her directorate was investigating, among other things, the murder of G. Karaivaz. During the same period she had received a death threat, while the then Hellenic Police (ELAS) Chief, Michalis Karamalakis, whom she informed about every development in the Karaivaz case, had been targeted by Predator in January 2021. P. Miniati stressed that the Karaivaz murder had been put ""on priority"" and that ""they had to either change my position or retire me"", as happened in spring 2022. She added that the continuation of her EYP surveillance after retirement concerned ""access to information that was recent. Perhaps some people feared how and if I would use it"". Alexandros Diakopoulos, former national security adviser to Prime Minister Kyriakos Mitsotakis and current CEO of Hellenic Aerospace Industry, also testified as a witness. Mr. Diakopoulos claimed he had no information about the existence or use of Predator and estimated that no indication or conversation suggested the prime minister's office was informed about surveillance, but added that ""probably more investigation was needed"" into the scandal.",https://linkmix.co/47288033,45986,51a6e6a2
26/11/2025,"14th hearing: Thanasis Koukakis is examined as a witness by the lawyers of the accused. According to Th. Koukakis, Evangelia Georgakopoulou (EYP officer) had taken the document about his surveillance to the EYP prosecutor, while she also went to Giannis Lavranos's office and gave him material from the Predator intercepts. He also said that while P. Kontoleon was proposed by G. Lavranos to G. Dimitriadis, G. Lavranos placed another officer alongside Mr. Kontoleon, Phoebe Exarchou, ""because he did not trust him."" Th. Koukakis said that he has submitted to the Supreme Court the names of the Predator operators, who have not been summoned by the Justice system. Th. Koukakis added that: ""When the wiretaps were revealed, the first thing Mr. Lavranos did was send two crews to strip his entire office on Sikelianou Street, so that there would be no traces.""",https://x.com/reporters_gr/status/1993743111378358491,45987,8e6a8edc
28/11/2025,"15th hearing: Former Hellenic Police (ELAS) chief and former General Secretary of Public Order at the Ministry of Citizen Protection, Konstantinos Tsouvalas, testifies. K. Tsouvalas said that ""[Krikel] provided services for the proper functioning of the Tetra system,"" without any checks on natural persons because there were ""guarantees from the political leadership."" Regarding G. Lavranos, he said that ""it appeared he had a role in the process, in the presentation of the TETRA system"" and that ""the prevailing view at the time was that he was a businessman operating in Britain on equipment matters. There were external guarantees that he enjoyed some esteem, I hadn't asked him personally."" However, K. Tsouvalas himself had not identified a relationship between G. Lavranos and Krikel, while he declared ignorance of the legal representatives of both Krikel and Sepura. K. Tsouvalas admitted that he had been invited by G. Lavranos to his daughter's baptism, as well as that G. Lavranos had personal security from the police. Lawyer Ilias Spyrliadis, who presented himself as representative of Intellexa company, also testified. Mr. Spyrliadis said that ""they had used me as a courier,"" as he simply managed correspondence, which he sorted and forwarded. Mr. Spyrliadis added that ""the cooperation stopped when I read the news on the internet"" and he sent extrajudicial documents to terminate the relationship.",https://linkmix.co/47423864,45989,e1fd608a
1/12/2025,"16th hearing: Michalis Sakkas (former vice-president of ADAE) and Dimitris Vergados (current ADAE member) testify. The two state officials gave contradictory information; Mr. Sakkas said that not all KETYAK buildings (the EYP facilities in Agia Paraskevi where the Predator was allegedly installed) were inspected, while Mr. Vergados said that all buildings were inspected. Mr. Vergados said that ""We inspected KETYAK and then went to EYP. [...] We informed EYP half an hour before the surprise inspection at EYP."" Mr. Vergados said he didn't remember whether they gave notice before the KETYAK inspection, while Mr. Sakkas said that ""We made appointments and conducted inspections with advance notice."" Regarding equipment at KETYAK, Mr. Sakkas said that EYP had computers there that were not inspected, while Mr. Vergados said that there were no computers there. Mr. Vergados also admitted that ""We did not give EYP an order not to destroy evidence,"" so that the scandal would not be covered up.",https://linkmix.co/47552502,45992,1a9292d6
2/12/2025,"17th hearing: Former Intellexa employee Panagiotis Koutsios testifies. Mr Koutsios claimed that Intellexa ""worked only with state authorities"", as it ""always had police and military"" in the countries where it presented its products. He also claimed that he did not remember the name of the company he returned to (after Intellexa closed), that he did not know the manufacturer of the software he presented to prospective buyers from state services around the world, and that he did not remember the third name of the software he was selling. He also professed ignorance of the fact that his superior self-identified as a spyware salesman and claimed that he only presented data analysis software and not Predator. Mr Koutsios received many remarks regarding the truthfulness of his testimony, with the prosecutor noting that ""we are intelligent beings"", while the presiding judge became exasperated, telling him: ""Sir, I'm telling you, you won't leave here! I will forward the minutes"", explaining that he would be charged with perjury. Accountant and tax consultant Ilias Kyriakidis also testified, who had undertaken the incorporation of Intellexa and two other companies in Greece and stopped the collaboration in May 2022. According to Mr Kyriakidis: ""In March 2020, Ms Chamou and Ms Einat Semana came to my office on the recommendation of Felix Biju. They asked me to set up three companies in Greece."" He also stated that the company had total purchases of approximately 2 million euros and sales of around 3 million euros, while the companies received a total VAT refund of 150,000 euros. He himself handled payroll management, with approximately 12 employees, who were paid high salaries, reaching 5,000–8,000 euros.",https://linkmix.co/51411713,45993,c5b12979
4/12/2025,"Investigation by Inside Story, Haaretz, WAV Research Collective and Amnesty International's Security Lab reveals that Intellexa continues to sell its advanced tools, such as Predator, despite being under US sanctions for two years. The researchers gained access to internal documents and training videos of the company, revealing the internal mode of operation and how the company had remote access to active targeting, including sensitive information related to the identity of surveillance targets and the information collected from their hacked devices. The documents also confirm the existence of the ""Aladdin"" system, which allows infection through a seemingly innocent advertisement in a browser or an app, without requiring any click from the victim (though it requires ISP cooperation to obtain IP addresses for targeting).",https://linkmix.co/49566389,45995,934fbad9
9/12/2025,"18th hearing: Former ADAE President Christos Rammos testifies. Mr. Rammos stated that ""we requested the files from the Androulakis-Koukakis surveillance. They said various things. First, that they needed time due to a change in management; then, that everything was lawful; then, that they wouldn't provide information due to confidentiality; then, that they didn't trust us due to leaks. We never saw any files."" Mr. Rammos added that the Authority for Communication Security and Privacy (ADAE) twice summoned Evangelia Georgakopoulou, the Greek Intelligence Service (EYP) official allegedly responsible for transferring material from Predator surveillance to G. Lavranos's office, for explanations and evidence, but she did not appear, citing health reasons. He also added that EYP stated that transcripts from the wiretaps were destroyed, but did not mention the destruction of files. Stefanos Gritzalis, an ADAE member, also testified. Mr. Gritzalis stated that ""During our investigation, the EYP director told us he didn't know if the file from Androulakis's surveillance existed. They told me the file may have been destroyed. (...) I requested a destruction protocol and the EYP director told me he didn't know if one existed."" Finally, the court decided to summon ten new witnesses who were not included in the original list and had never been examined by the judiciary. Specifically, for December 17 the following were summoned: Rotem Farkas, Einat Semana, Merom Harpaz, Dimitris Xypteras, Dimitris Boliaris, while for December 18: Sotiris Dalas, Nikos Liolios, Eleni Milia, Evangelia Katsouda, Emilios Kosmidis.",https://linkmix.co/51409244,46000,ef01aef7
11/12/2025,"19th hearing: Former EYP employee (now ELAS), Georgia Zarra, testifies. Ms. Zarra had not initially disclosed her godparenthood relationship with former EYP employee Evangelia Georgakopoulou, but only when asked. Ms. Zarra claimed that she had not spoken with her koumpara (godmother), E. Georgakopoulou, about the Predator case. Ms. Zarra went to EYP in 2019, after the service passed under Mr. Mitsotakis's control and left in 2022, after the scandal broke out, simultaneously with her koumpara. Although Ms. Zarra claimed that she worked at the building entrance and checked who entered and exited, she claimed that she didn't remember whether her koumpara came and went. Ms. Zarra claimed that she didn't know KETYAK's role, what was happening there, why they fired her from EYP, or whether her koumpara placed her in EYP. Former director of the Cyber Crime Division, Vasilis Papakostas, also testified. Mr. Papakostas said that the Cyber Crime Division conducted raids on companies and homes of the accused in December 2022, four months after the wiretapping scandal broke out, following judicial order and not on its own initiative. Mr. Papakostas said that Michalis Chrysochoidis did not tell the Cyber Crime Division to conduct an investigation, although he knew it was the competent service and although he himself had been targeted by Predator.",https://linkmix.co/48294553,46002,b2b1827d
12/12/2025,"20th hearing: Journalist from To Vima, Vasilis Lampropoulos, testifies. V. Lampropoulos testified that on 16.1.2020, Giannis Lavranos, godparent and ""childhood friend of Mr. Dimitriadis,"" traveled to Israel with then Minister of National Defense (and also his godparent) Nikos Panagiotopoulos, under a false name (""Papadakis""). According to Mr. Lampropoulos, G. Lavranos showed him a conversation between Foreign Minister G. Gerapetritis and presenter Menios Fourthiotis, which in his estimation was ""surveillance by Predator."" V. Lampropoulos contradicted former ND General Secretary Konstantinos Tsouvalas, who told the court he had seen Mr. Lavranos ""five or six times,"" saying that ""Mr. Tsouvalas had a good relationship, frequent contacts, with Mr. Lavranos. Mr. Lavranos often went to his ministry"" and had assigned police protection to Mr. Lavranos. He added that Mr. Lavranos had admitted that he sold surveillance software abroad, but not in Greece and not illegally. Mr. Lampropoulos claimed that the EYP wiretaps ""were known to"" the Prime Minister's nephew, Grigoris Dimitriadis, and that Intellexa executives ""held meetings in the offices of an arms dealer in Chalandri,"" in order to ""find access"" to Maximos Mansion and sell him ""security systems,"" in the presence of Mr. Kontoleon.",https://linkmix.co/48295290,46003,ddf8c48f
16/12/2025,"21st hearing: Journalists Kostas Vaxevanis (Documento) and Giannis Souliotis (Kathimerini) testify. According to Mr. Vaxevanis, ""EYP learned - from calls and SMS - who its target was talking to and gave [the Predator operators] his closest associate or relative, so they could target him and through him monitor their main target."" He added that ""I have seen video with surveillance material concerning a minister and technically it could not be from EYP, but only from Predator."" Mr. Vaxevanis claimed that ""The state made transactions with the Predator victims. (...) The Chief of the Hellenic National Defence General Staff (GEETHA) was monitored with Predator, but did not file a lawsuit and his tenure was renewed. (...) Mr. Hatzidakis was monitored by EYP for two years. And he didn't ask for explanations either."" G. Souliotis testified that ""For ELAS and the Ministry of Citizen Protection, Mr. Lavranos's relationship with Krikel was a given. (...) There are emails that connect Mr. Lavranos with Felix Bitzios and concern Krikel's business activities."" Finally, Nikos Androulakis's associate, Nikolas Papazoglou, testified, claiming that the simultaneous surveillance by EYP-Predator can be explained ""only that the surveillance center is common.""",https://linkmix.co/48295631,46007,680ec04e
17/12/2025,"22nd hearing: Journalist Nikolas Leontopoulos (Reporters United) testifies. N. Leontopoulos testified that ""As Minister of Digital Governance, Mr. Pierrakakis visited Mr. Lavranos at his office, on Sikelianou Street, in Nea Psychiko."" He added that in 2023, at an Inside Story event about the wiretaps, Stathis Haikalis, associate of the Ministry of Digital Governance under Pierrakakis, was informing, in a joint WhatsApp conversation, Pierrakakis - Lavranos about what was being said in the hall. Mr. Leontopoulos said that ""Mr. Pierrakakis refused to issue the Joint Ministerial Decision for the creation of ADAE's digital archive. (...) In this way the Minister did not allow ADAE to effectively check whether the Predator victims were also EYP victims."" He added that ""what I find interesting is that the Greek state tried to include KETYAK in the Recovery Fund to get a large amount, 40 million euros, and through that operate a cybersecurity center - this was a terribly opaque process. For something like that to happen, the mediation of the Ministry of Digital Governance was needed."" Cyber Crime Division police officer Pavlos Kolovos also testified. Mr. Kolovos said that the Cyber Crime Division did not conduct an independent investigation into Predator, although it has both the competence and the personnel, and that they deal with surveillance software ""encyclopedically.""",https://linkmix.co/48296699,46008,538350aa
18/12/2025,"23rd hearing: Journalist Tasos Telloglou (Inside Story) testifies. T. Telloglou testified that Predator was a ""control system of the government machine,"" through which Maximos ""controlled its ministers."" He added that ""Mr Bitzios knew Messrs Lavranos-Dimitriadis. He had access to those making decisions. This is what Intellexa needed, access to the Greek state."" According to Mr Telloglou, ""It would be difficult for him [G. Dimitriadis] not to be aware. It would mean he wasn't doing his job properly. However, Mr Dimitriadis is a very capable person."" He added that ""Only in Greece did Intellexa have a second shareholder, Mr Bitzios's Santinomo. This offered neither money nor technical expertise, but access to political protection."" The court also imposed a fine of 500 euros for failure to appear and court costs of 200 euros against witnesses who, while connected to the wiretapping scandal, have not appeared in court despite being summoned, and ordered their forcible appearance at future hearings.",https://linkmix.co/49561356,46009,6dbdadda
19/12/2025,"24th hearing: Butcher Aimilios Kosmidis testifies, owner of the prepaid bank card through which payments were made to send infected messages. Mr Kosmidis testified that he received a prepaid card as a gift from Cosmote ""because I was a good subscriber. I never activated it and abandoned it."" He added that he had an acquaintance who worked at a Cosmote store and ""told him he was doing some favours for EYP. He didn't tell me details."" At the same hearing, current director of the National Transparency Authority (EAD) Al. Rogkakou also testified. Ms Rogkakou testified that ""the subject of the audit was whether a contract was concluded"" and not the implementation of the contract, to which the bench commented ""You were looking for a contract for illegal Predator software. That's what you're telling me!"" Ms Rogkakou added that information was requested from the competent prosecutor of EYP, without further examining this information. At the same hearing, Artemis Siford also testified, stating that ""The method of surveillance is extremely sophisticated social engineering, it wasn't possible for me to understand it even with my experience.""",https://linkmix.co/49562641,46010,3aade5c3
30/12/2025,"The US Department of the Treasury lifts financial sanctions against Sara Hamou, Andrea Gabbatsi, and Merom Harpaz.",https://ofac.treasury.gov/recent-actions/20251230,46021,f333e808
